157,200,394474472,2024-11-08 10:51:34.767,2024-11-08 10:52:08.341,2024-11-08 10:52:27.570,
158,200,396986984,2024-11-08 10:52:30.617,2024-11-08 10:53:04.539,2024-11-08 10:53:24.060,
159,200,399499497,2024-11-08 10:53:27.434,2024-11-08 10:54:01.465,2024-11-08 10:54:21.035,
160,200,402012010,2024-11-08 10:54:24.145,2024-11-08 10:54:58.509,2024-11-08 10:55:18.401,
161,200,404524522,2024-11-08 10:55:21.512,2024-11-08 10:55:55.933,2024-11-08 10:56:15.846,
162,200,407037035,2024-11-08 10:56:19.001,2024-11-08 10:56:53.741,2024-11-08 10:57:13.643,
163,200,409549547,2024-11-08 10:57:16.833,2024-11-08 10:57:51.806,2024-11-08 10:58:11.643,
164,200,412062060,2024-11-08 10:58:15.056,2024-11-08 10:58:49.039,2024-11-08 10:59:09.112,
165,200,414574572,2024-11-08 10:59:12.246,2024-11-08 10:59:46.885,2024-11-08 11:00:06.881,
166,200,417087085,2024-11-08 11:00:10.044,2024-11-08 11:00:45.152,2024-11-08 11:01:05.230,
167,200,419599597,2024-11-08 11:01:08.667,2024-11-08 11:01:43.723,2024-11-08 11:02:03.822,
168,200,422112110,2024-11-08 11:02:07.275,2024-11-08 11:02:42.757,2024-11-08 11:03:02.766,
169,200,424624623,2024-11-08 11:03:05.961,2024-11-08 11:03:41.645,2024-11-08 11:04:01.862,
170,200,427137135,2024-11-08 11:04:05.059,2024-11-08 11:04:40.898,2024-11-08 11:05:01.385,
171,200,429649648,2024-11-08 11:05:04.893,2024-11-08 11:05:40.911,2024-11-08 11:06:01.463,
172,200,432162160,2024-11-08 11:06:05.047,2024-11-08 11:06:41.233,2024-11-08 11:07:01.884,
173,200,434674673,2024-11-08 11:07:05.173,2024-11-08 11:07:41.460,2024-11-08 11:08:02.286,
174,200,437187185,2024-11-08 11:08:05.826,2024-11-08 11:08:41.963,2024-11-08 11:09:02.973,
175,200,439699698,2024-11-08 11:09:06.522,2024-11-08 11:09:43.625,2024-11-08 11:10:04.926,
176,200,442212211,2024-11-08 11:10:08.231,2024-11-08 11:10:45.247,2024-11-08 11:11:06.479,
